image,x1,y1,x2,y2
122-1-1-05-Z36_D-0000019.jpg,734,190,984,944
122-1-1-05-Z36_D-0000021.jpg,795,262,1091,941
122-1-1-05-Z36_D-0000023.jpg,800,301,1108,935
122-1-1-05-Z36_D-0000025.jpg,773,192,1005,951
122-1-1-05-Z36_D-0000027.jpg,743,261,1100,940
122-1-1-05-Z36_D-0000029.jpg,765,240,1090,947
122-1-1-05-Z36_D-0000031.jpg,747,190,1001,948
122-1-1-05-Z36_E-0000001.jpg,765,313,1091,971
122-1-1-05-Z36_E-0000001.jpg,262,449,300,541
122-1-1-05-Z36_E-0000003.jpg,798,331,1153,978
122-1-1-05-Z36_E-0000003.jpg,261,456,297,539
122-1-1-05-Z36_E-0000005.jpg,793,351,1160,986
122-1-1-05-Z36_E-0000005.jpg,261,458,296,539
122-1-1-05-Z36_E-0000007.jpg,790,339,1159,986
122-1-1-05-Z36_E-0000007.jpg,260,462,295,538
122-1-1-05-Z36_E-0000009.jpg,790,344,1164,997
122-1-1-05-Z36_E-0000011.jpg,759,300,1012,946
122-1-1-05-Z36_E-0000011.jpg,262,458,296,537
122-1-1-05-Z36_E-0000013.jpg,783,340,1062,948
122-1-1-05-Z36_E-0000013.jpg,258,449,295,544
122-1-1-05-Z36_E-0000015.jpg,809,336,1111,996
122-1-1-05-Z36_E-0000015.jpg,260,461,295,542
122-1-1-05-Z36_E-0000017.jpg,811,369,1119,995
122-1-1-05-Z36_E-0000019.jpg,774,281,991,952
122-1-1-05-Z36_E-0000021.jpg,788,339,1148,992
122-1-1-05-Z36_E-0000021.jpg,261,452,299,540
122-1-1-05-Z36_E-0000023.jpg,795,353,1178,990
122-1-1-05-Z36_E-0000023.jpg,262,463,294,536
122-1-1-05-Z36_E-0000025.jpg,776,282,999,952
122-1-1-05-Z36_E-0000025.jpg,260,452,297,539
122-1-1-05-Z36_E-0000027.jpg,812,337,1115,986
122-1-1-05-Z36_E-0000027.jpg,253,452,292,544
122-1-1-05-Z36_E-0000027.jpg,219,540,337,771
122-1-1-05-Z36_E-0000029.jpg,805,318,1083,970
122-1-1-05-Z36_E-0000031.jpg,792,295,1010,943
122-1-1-05-Z36_E-0000031.jpg,256,446,294,544
146-1-1-06-Z36_A-0000001.jpg,961,282,1129,919
146-1-1-06-Z36_A-0000001.jpg,1609,441,1642,538
146-1-1-06-Z36_A-0000003.jpg,960,281,1127,922
146-1-1-06-Z36_A-0000003.jpg,1610,443,1642,537
146-1-1-06-Z36_A-0000005.jpg,948,360,1253,943
146-1-1-06-Z36_A-0000005.jpg,1611,444,1645,540
146-1-1-06-Z36_A-0000007.jpg,945,380,1265,956
146-1-1-06-Z36_A-0000007.jpg,1597,456,1640,543
146-1-1-06-Z36_A-0000009.jpg,970,285,1144,917
146-1-1-06-Z36_A-0000009.jpg,1610,440,1641,538
146-1-1-06-Z36_A-0000011.jpg,841,382,1177,926
146-1-1-06-Z36_A-0000013.jpg,849,362,1163,920
146-1-1-06-Z36_A-0000013.jpg,1608,458,1665,540
146-1-1-06-Z36_A-0000015.jpg,969,287,1145,918
146-1-1-06-Z36_A-0000015.jpg,1608,443,1637,541
146-1-1-06-Z36_A-0000017.jpg,942,365,1261,955
146-1-1-06-Z36_A-0000017.jpg,1609,445,1643,540
146-1-1-06-Z36_A-0000019.jpg,965,389,1264,961
146-1-1-06-Z36_A-0000021.jpg,972,291,1150,917
146-1-1-06-Z36_A-0000021.jpg,1610,441,1641,539
146-1-1-06-Z36_A-0000023.jpg,959,284,1125,919
146-1-1-06-Z36_A-0000023.jpg,1610,441,1641,539
146-1-1-06-Z36_A-0000025.jpg,965,281,1142,919
146-1-1-06-Z36_A-0000025.jpg,1610,444,1640,538
146-1-1-06-Z36_A-0000027.jpg,962,282,1128,913
146-1-1-06-Z36_A-0000027.jpg,1610,443,1640,538
146-1-1-06-Z36_A-0000029.jpg,964,280,1140,921
146-1-1-06-Z36_A-0000029.jpg,1610,446,1640,538
146-1-1-06-Z36_A-0000031.jpg,966,282,1146,920
146-1-1-06-Z36_A-0000031.jpg,1608,446,1639,537
146-1-1-06-Z36_B-0000001.jpg,883,257,1057,916
146-1-1-06-Z36_B-0000003.jpg,884,256,1058,914
146-1-1-06-Z36_B-0000005.jpg,737,327,1081,923
146-1-1-06-Z36_B-0000007.jpg,708,362,1076,934
146-1-1-06-Z36_B-0000009.jpg,882,251,1054,905
146-1-1-06-Z36_B-0000011.jpg,865,343,1170,909
146-1-1-06-Z36_B-0000013.jpg,869,335,1165,914
146-1-1-06-Z36_B-0000015.jpg,869,254,1043,916
146-1-1-06-Z36_B-0000017.jpg,722,334,1087,933
146-1-1-06-Z36_B-0000019.jpg,716,363,1069,938
146-1-1-06-Z36_B-0000021.jpg,885,253,1055,914
146-1-1-06-Z36_B-0000023.jpg,888,257,1060,912
146-1-1-06-Z36_B-0000025.jpg,873,256,1042,916
146-1-1-06-Z36_B-0000027.jpg,870,254,1043,915
146-1-1-06-Z36_B-0000029.jpg,867,257,1039,918
146-1-1-06-Z36_B-0000031.jpg,868,257,1038,917
146-1-1-06-Z36_C-0000001.jpg,828,208,1042,922
146-1-1-06-Z36_C-0000003.jpg,828,207,1043,925
146-1-1-06-Z36_C-0000005.jpg,651,292,1064,913
146-1-1-06-Z36_C-0000007.jpg,642,316,1034,917
146-1-1-06-Z36_C-0000009.jpg,819,203,1028,927
146-1-1-06-Z36_C-0000011.jpg,800,317,1217,922
146-1-1-06-Z36_C-0000013.jpg,800,289,1200,921
146-1-1-06-Z36_C-0000015.jpg,814,202,1020,913
146-1-1-06-Z36_C-0000017.jpg,644,308,1058,913
146-1-1-06-Z36_C-0000019.jpg,642,315,1029,915
146-1-1-06-Z36_C-0000021.jpg,821,201,1025,924
146-1-1-06-Z36_C-0000023.jpg,839,201,1038,926
146-1-1-06-Z36_C-0000025.jpg,820,210,1023,924
146-1-1-06-Z36_C-0000027.jpg,827,204,1025,922
146-1-1-06-Z36_C-0000029.jpg,815,210,1021,923
146-1-1-06-Z36_C-0000031.jpg,812,212,1019,920
146-1-1-06-Z36_D-0000001.jpg,734,192,918,944
146-1-1-06-Z36_D-0000003.jpg,735,193,924,943
146-1-1-06-Z36_D-0000005.jpg,627,272,936,934
146-1-1-06-Z36_D-0000007.jpg,630,325,934,933
146-1-1-06-Z36_D-0000009.jpg,723,188,906,944
146-1-1-06-Z36_D-0000011.jpg,689,301,1084,981
146-1-1-06-Z36_D-0000013.jpg,689,285,1067,981
146-1-1-06-Z36_D-0000015.jpg,721,192,908,940
146-1-1-06-Z36_D-0000017.jpg,628,288,923,936
146-1-1-06-Z36_D-0000019.jpg,626,318,919,934
146-1-1-06-Z36_D-0000021.jpg,715,186,903,942
146-1-1-06-Z36_D-0000023.jpg,734,192,923,941
146-1-1-06-Z36_D-0000025.jpg,726,191,909,944
146-1-1-06-Z36_D-0000027.jpg,731,190,918,937
146-1-1-06-Z36_D-0000029.jpg,727,195,912,941
146-1-1-06-Z36_D-0000031.jpg,723,198,906,941
146-1-1-06-Z36_E-0000001.jpg,786,291,954,928
146-1-1-06-Z36_E-0000001.jpg,259,449,288,546
146-1-1-06-Z36_E-0000003.jpg,785,290,955,930
146-1-1-06-Z36_E-0000003.jpg,258,451,290,546
146-1-1-06-Z36_E-0000003.jpg,225,533,333,766
146-1-1-06-Z36_E-0000005.jpg,766,369,1093,946
146-1-1-06-Z36_E-0000005.jpg,251,449,292,546
146-1-1-06-Z36_E-0000007.jpg,783,401,1115,943
146-1-1-06-Z36_E-0000007.jpg,236,465,290,553
146-1-1-06-Z36_E-0000009.jpg,794,290,962,934
146-1-1-06-Z36_E-0000009.jpg,259,447,287,545
146-1-1-06-Z36_E-0000011.jpg,657,398,987,962
146-1-1-06-Z36_E-0000011.jpg,252,456,302,542
146-1-1-06-Z36_E-0000013.jpg,662,378,986,953
146-1-1-06-Z36_E-0000013.jpg,256,464,311,546
146-1-1-06-Z36_E-0000015.jpg,806,293,973,943
146-1-1-06-Z36_E-0000015.jpg,256,450,284,547
146-1-1-06-Z36_E-0000017.jpg,763,380,1093,946
146-1-1-06-Z36_E-0000017.jpg,250,451,290,544
146-1-1-06-Z36_E-0000019.jpg,778,400,1105,944
146-1-1-06-Z36_E-0000019.jpg,237,465,288,552
146-1-1-06-Z36_E-0000021.jpg,790,286,958,936
146-1-1-06-Z36_E-0000021.jpg,259,448,287,546
146-1-1-06-Z36_E-0000023.jpg,782,282,956,932
146-1-1-06-Z36_E-0000023.jpg,260,456,286,547
146-1-1-06-Z36_E-0000025.jpg,808,290,971,945
146-1-1-06-Z36_E-0000025.jpg,259,449,286,547
146-1-1-06-Z36_E-0000027.jpg,808,289,973,941
146-1-1-06-Z36_E-0000027.jpg,259,451,286,544
146-1-1-06-Z36_E-0000029.jpg,811,290,975,944
146-1-1-06-Z36_E-0000029.jpg,258,451,285,546
146-1-1-06-Z36_E-0000031.jpg,812,294,975,936
146-1-1-06-Z36_E-0000031.jpg,256,451,285,545
177-1-1-07-Z36_A-0000001.jpg,931,293,1140,914
177-1-1-07-Z36_A-0000003.jpg,929,295,1138,913
177-1-1-07-Z36_A-0000005.jpg,808,347,1128,905
177-1-1-07-Z36_A-0000007.jpg,806,478,1088,915
177-1-1-07-Z36_A-0000009.jpg,926,297,1127,915
177-1-1-07-Z36_A-0000009.jpg,1613,443,1653,534
177-1-1-07-Z36_A-0000011.jpg,949,318,1183,920
177-1-1-07-Z36_A-0000013.jpg,962,472,1188,960
177-1-1-07-Z36_A-0000013.jpg,1600,466,1641,540
177-1-1-07-Z36_A-0000015.jpg,944,310,1186,920
177-1-1-07-Z36_A-0000015.jpg,1602,455,1639,542
177-1-1-07-Z36_A-0000017.jpg,928,313,1137,913
177-1-1-07-Z36_A-0000019.jpg,800,471,1102,912
177-1-1-07-Z36_A-0000019.jpg,1612,459,1656,540
177-1-1-07-Z36_A-0000021.jpg,853,342,1120,907
177-1-1-07-Z36_A-0000023.jpg,939,300,1154,914
177-1-1-07-Z36_A-0000025.jpg,944,301,1152,913
177-1-1-07-Z36_A-0000027.jpg,935,308,1168,915
177-1-1-07-Z36_A-0000029.jpg,926,312,1131,915
177-1-1-07-Z36_A-0000031.jpg,926,299,1143,913
177-1-1-07-Z36_B-0000001.jpg,832,248,1078,911
177-1-1-07-Z36_B-0000003.jpg,830,251,1075,912
177-1-1-07-Z36_B-0000005.jpg,872,306,1098,914
177-1-1-07-Z36_B-0000007.jpg,862,456,1095,914
177-1-1-07-Z36_B-0000009.jpg,854,262,1094,917
177-1-1-07-Z36_B-0000011.jpg,823,266,1067,914
177-1-1-07-Z36_B-0000013.jpg,720,450,1039,918
177-1-1-07-Z36_B-0000015.jpg,821,274,1049,912
177-1-1-07-Z36_B-0000017.jpg,858,268,1092,916
177-1-1-07-Z36_B-0000019.jpg,874,439,1101,907
177-1-1-07-Z36_B-0000021.jpg,865,304,1095,914
177-1-1-07-Z36_B-0000023.jpg,843,248,1076,910
177-1-1-07-Z36_B-0000025.jpg,846,247,1087,917
177-1-1-07-Z36_B-0000027.jpg,832,263,1076,912
177-1-1-07-Z36_B-0000029.jpg,842,266,1083,912
177-1-1-07-Z36_B-0000031.jpg,835,252,1073,908
177-1-1-07-Z36_C-0000001.jpg,786,196,1092,932
177-1-1-07-Z36_C-0000003.jpg,786,199,1090,930
177-1-1-07-Z36_C-0000005.jpg,821,237,1146,934
177-1-1-07-Z36_C-0000007.jpg,857,407,1150,933
177-1-1-07-Z36_C-0000009.jpg,820,197,1113,920
177-1-1-07-Z36_C-0000011.jpg,756,214,1062,925
177-1-1-07-Z36_C-0000013.jpg,738,411,1031,936
177-1-1-07-Z36_C-0000015.jpg,752,222,1054,931
177-1-1-07-Z36_C-0000017.jpg,808,210,1116,932
177-1-1-07-Z36_C-0000019.jpg,847,401,1150,932
177-1-1-07-Z36_C-0000021.jpg,828,241,1124,923
177-1-1-07-Z36_C-0000023.jpg,780,202,1079,929
177-1-1-07-Z36_C-0000025.jpg,783,197,1086,930
177-1-1-07-Z36_C-0000027.jpg,767,214,1076,932
177-1-1-07-Z36_C-0000029.jpg,798,209,1103,929
177-1-1-07-Z36_C-0000031.jpg,788,201,1077,928
177-1-1-07-Z36_D-0000001.jpg,726,184,966,946
177-1-1-07-Z36_D-0000003.jpg,728,185,971,956
177-1-1-07-Z36_D-0000005.jpg,727,245,1109,958
177-1-1-07-Z36_D-0000007.jpg,756,410,1142,953
177-1-1-07-Z36_D-0000009.jpg,731,183,980,945
177-1-1-07-Z36_D-0000011.jpg,680,217,939,951
177-1-1-07-Z36_D-0000013.jpg,663,415,928,957
177-1-1-07-Z36_D-0000015.jpg,684,216,948,942
177-1-1-07-Z36_D-0000017.jpg,721,197,974,954
177-1-1-07-Z36_D-0000019.jpg,739,402,1147,966
177-1-1-07-Z36_D-0000021.jpg,735,226,1064,968
177-1-1-07-Z36_D-0000023.jpg,709,178,958,954
177-1-1-07-Z36_D-0000025.jpg,713,188,950,949
177-1-1-07-Z36_D-0000027.jpg,689,196,948,944
177-1-1-07-Z36_D-0000029.jpg,727,189,978,955
177-1-1-07-Z36_D-0000031.jpg,723,187,971,957
177-1-1-07-Z36_E-0000001.jpg,772,284,1002,927
177-1-1-07-Z36_E-0000003.jpg,775,277,1001,950
177-1-1-07-Z36_E-0000005.jpg,746,337,940,956
177-1-1-07-Z36_E-0000005.jpg,258,451,300,540
177-1-1-07-Z36_E-0000007.jpg,745,470,979,1005
177-1-1-07-Z36_E-0000009.jpg,756,297,981,945
177-1-1-07-Z36_E-0000011.jpg,785,319,996,928
177-1-1-07-Z36_E-0000013.jpg,808,487,1126,931
177-1-1-07-Z36_E-0000015.jpg,803,323,1006,925
177-1-1-07-Z36_E-0000017.jpg,750,310,969,937
177-1-1-07-Z36_E-0000019.jpg,745,463,969,997
177-1-1-07-Z36_E-0000021.jpg,742,332,973,944
177-1-1-07-Z36_E-0000023.jpg,775,294,985,938
177-1-1-07-Z36_E-0000025.jpg,765,292,976,934
177-1-1-07-Z36_E-0000027.jpg,777,310,983,945
177-1-1-07-Z36_E-0000029.jpg,768,301,981,952
177-1-1-07-Z36_E-0000029.jpg,257,448,296,545
177-1-1-07-Z36_E-0000031.jpg,776,298,990,942
178-1-1-07-Z36_A-0000001.jpg,926,295,1131,916
178-1-1-07-Z36_A-0000003.jpg,920,295,1131,916
178-1-1-07-Z36_A-0000005.jpg,895,313,1117,905
178-1-1-07-Z36_A-0000007.jpg,799,366,1072,912
178-1-1-07-Z36_A-0000007.jpg,1614,448,1659,541
178-1-1-07-Z36_A-0000009.jpg,781,334,1069,918
178-1-1-07-Z36_A-0000009.jpg,1621,450,1662,542
178-1-1-07-Z36_A-0000011.jpg,904,309,1096,911
178-1-1-07-Z36_A-0000011.jpg,1614,444,1659,541
178-1-1-07-Z36_A-0000013.jpg,934,311,1172,923
178-1-1-07-Z36_A-0000015.jpg,956,325,1189,935
178-1-1-07-Z36_A-0000015.jpg,1600,449,1638,542
178-1-1-07-Z36_A-0000017.jpg,912,295,1177,951
178-1-1-07-Z36_A-0000017.jpg,1597,451,1635,542
178-1-1-07-Z36_A-0000019.jpg,896,306,1139,917
178-1-1-07-Z36_A-0000021.jpg,856,318,1085,905
178-1-1-07-Z36_A-0000023.jpg,755,353,1062,914
178-1-1-07-Z36_A-0000023.jpg,1622,449,1663,542
178-1-1-07-Z36_A-0000025.jpg,849,325,1084,903
178-1-1-07-Z36_A-0000025.jpg,1622,446,1662,542
178-1-1-07-Z36_A-0000027.jpg,934,307,1162,916
178-1-1-07-Z36_A-0000029.jpg,920,295,1126,919
178-1-1-07-Z36_A-0000031.jpg,919,296,1129,918
178-1-1-07-Z36_B-0000001.jpg,848,252,1093,913
178-1-1-07-Z36_B-0000003.jpg,851,253,1091,908
178-1-1-07-Z36_B-0000005.jpg,871,269,1093,911
178-1-1-07-Z36_B-0000007.jpg,872,332,1092,913
178-1-1-07-Z36_B-0000009.jpg,876,323,1084,906
178-1-1-07-Z36_B-0000011.jpg,861,268,1095,903
178-1-1-07-Z36_B-0000013.jpg,824,267,1065,920
178-1-1-07-Z36_B-0000015.jpg,748,301,1020,920
178-1-1-07-Z36_B-0000017.jpg,729,301,1006,920
178-1-1-07-Z36_B-0000019.jpg,821,277,1036,906
178-1-1-07-Z36_B-0000021.jpg,868,281,1093,907
178-1-1-07-Z36_B-0000023.jpg,894,319,1098,911
178-1-1-07-Z36_B-0000025.jpg,870,283,1101,911
178-1-1-07-Z36_B-0000027.jpg,819,257,1050,916
178-1-1-07-Z36_B-0000029.jpg,832,256,1076,903
178-1-1-07-Z36_B-0000031.jpg,828,257,1070,900
178-1-1-07-Z36_C-0000001.jpg,802,199,1115,932
178-1-1-07-Z36_C-0000003.jpg,807,197,1116,929
178-1-1-07-Z36_C-0000005.jpg,827,202,1123,926
178-1-1-07-Z36_C-0000007.jpg,873,283,1159,928
178-1-1-07-Z36_C-0000009.jpg,917,278,1185,918
178-1-1-07-Z36_C-0000011.jpg,837,214,1126,925
178-1-1-07-Z36_C-0000013.jpg,765,215,1066,919
178-1-1-07-Z36_C-0000015.jpg,722,253,1014,936
178-1-1-07-Z36_C-0000017.jpg,707,265,976,913
178-1-1-07-Z36_C-0000019.jpg,778,225,1053,913
178-1-1-07-Z36_C-0000021.jpg,847,225,1139,924
178-1-1-07-Z36_C-0000023.jpg,926,274,1206,916
178-1-1-07-Z36_C-0000025.jpg,855,219,1144,926
178-1-1-07-Z36_C-0000027.jpg,764,196,1055,922
178-1-1-07-Z36_C-0000029.jpg,802,200,1090,937
178-1-1-07-Z36_C-0000031.jpg,789,201,1075,924
178-1-1-07-Z36_D-0000001.jpg,732,187,976,947
178-1-1-07-Z36_D-0000003.jpg,735,180,983,956
178-1-1-07-Z36_D-0000005.jpg,740,192,1002,963
178-1-1-07-Z36_D-0000007.jpg,784,269,1128,964
178-1-1-07-Z36_D-0000009.jpg,797,255,1159,960
178-1-1-07-Z36_D-0000011.jpg,754,197,1006,948
178-1-1-07-Z36_D-0000013.jpg,686,213,950,954
178-1-1-07-Z36_D-0000015.jpg,683,262,937,943
178-1-1-07-Z36_D-0000017.jpg,731,253,969,919
178-1-1-07-Z36_D-0000019.jpg,734,211,1002,926
178-1-1-07-Z36_D-0000021.jpg,779,220,1075,953
178-1-1-07-Z36_D-0000023.jpg,801,233,1182,966
178-1-1-07-Z36_D-0000025.jpg,778,223,1070,946
178-1-1-07-Z36_D-0000027.jpg,696,190,957,943
178-1-1-07-Z36_D-0000029.jpg,737,185,982,955
178-1-1-07-Z36_D-0000031.jpg,730,187,974,965
178-1-1-07-Z36_E-0000001.jpg,755,293,981,940
178-1-1-07-Z36_E-0000003.jpg,755,289,977,947
178-1-1-07-Z36_E-0000005.jpg,743,298,973,952
178-1-1-07-Z36_E-0000007.jpg,743,357,977,985
178-1-1-07-Z36_E-0000009.jpg,756,323,1002,992
178-1-1-07-Z36_E-0000011.jpg,745,305,976,945
178-1-1-07-Z36_E-0000013.jpg,792,331,1036,930
178-1-1-07-Z36_E-0000015.jpg,828,350,1095,932
178-1-1-07-Z36_E-0000017.jpg,845,326,1119,944
178-1-1-07-Z36_E-0000017.jpg,296,647,324,737
178-1-1-07-Z36_E-0000019.jpg,817,305,1005,935
178-1-1-07-Z36_E-0000021.jpg,751,308,976,953
178-1-1-07-Z36_E-0000023.jpg,727,314,958,991
178-1-1-07-Z36_E-0000025.jpg,741,316,981,945
178-1-1-07-Z36_E-0000027.jpg,798,303,1007,943
178-1-1-07-Z36_E-0000027.jpg,252,447,290,544
178-1-1-07-Z36_E-0000029.jpg,777,283,1007,944
178-1-1-07-Z36_E-0000031.jpg,780,284,1010,942
185-1-1-08-Z36_A-0000001.jpg,961,348,1221,922
185-1-1-08-Z36_A-0000003.jpg,958,378,1247,920
185-1-1-08-Z36_A-0000005.jpg,944,504,1270,911
185-1-1-08-Z36_A-0000007.jpg,949,435,1265,915
185-1-1-08-Z36_A-0000009.jpg,949,283,1159,914
185-1-1-08-Z36_A-0000011.jpg,972,289,1192,914
185-1-1-08-Z36_A-0000013.jpg,960,430,1257,914
185-1-1-08-Z36_A-0000015.jpg,948,512,1276,912
185-1-1-08-Z36_A-0000017.jpg,958,403,1265,918
185-1-1-08-Z36_A-0000019.jpg,957,290,1163,918
185-1-1-08-Z36_A-0000021.jpg,977,316,1226,912
185-1-1-08-Z36_A-0000023.jpg,955,462,1278,911
185-1-1-08-Z36_A-0000025.jpg,948,522,1271,913
185-1-1-08-Z36_A-0000027.jpg,981,297,1203,908
185-1-1-08-Z36_A-0000029.jpg,957,280,1166,914
185-1-1-08-Z36_A-0000031.jpg,963,280,1178,912
185-1-1-08-Z36_B-0000001.jpg,897,304,1140,919
185-1-1-08-Z36_B-0000003.jpg,890,330,1171,929
185-1-1-08-Z36_B-0000005.jpg,876,474,1222,916
185-1-1-08-Z36_B-0000007.jpg,891,391,1204,920
185-1-1-08-Z36_B-0000009.jpg,860,245,1098,921
185-1-1-08-Z36_B-0000011.jpg,905,249,1139,922
185-1-1-08-Z36_B-0000013.jpg,887,381,1204,921
185-1-1-08-Z36_B-0000015.jpg,872,480,1218,916
185-1-1-08-Z36_B-0000017.jpg,897,371,1217,908
185-1-1-08-Z36_B-0000019.jpg,860,247,1103,918
185-1-1-08-Z36_B-0000021.jpg,909,267,1164,918
185-1-1-08-Z36_B-0000023.jpg,881,422,1205,919
185-1-1-08-Z36_B-0000025.jpg,871,493,1230,919
185-1-1-08-Z36_B-0000027.jpg,889,247,1135,917
185-1-1-08-Z36_B-0000029.jpg,852,245,1100,913
185-1-1-08-Z36_B-0000031.jpg,874,243,1108,914
185-1-1-08-Z36_C-0000001.jpg,754,245,1104,930
185-1-1-08-Z36_C-0000003.jpg,759,286,1106,926
185-1-1-08-Z36_C-0000005.jpg,763,441,1115,927
185-1-1-08-Z36_C-0000007.jpg,768,350,1109,937
185-1-1-08-Z36_C-0000009.jpg,787,195,1094,933
185-1-1-08-Z36_C-0000011.jpg,785,197,1119,916
185-1-1-08-Z36_C-0000013.jpg,768,341,1115,932
185-1-1-08-Z36_C-0000015.jpg,755,446,1110,930
185-1-1-08-Z36_C-0000017.jpg,758,325,1100,929
185-1-1-08-Z36_C-0000019.jpg,786,200,1098,922
185-1-1-08-Z36_C-0000021.jpg,761,204,1115,922
185-1-1-08-Z36_C-0000023.jpg,753,386,1107,930
185-1-1-08-Z36_C-0000025.jpg,755,458,1117,929
185-1-1-08-Z36_C-0000027.jpg,764,193,1103,912
185-1-1-08-Z36_C-0000029.jpg,779,194,1091,916
185-1-1-08-Z36_C-0000031.jpg,778,191,1095,917
185-1-1-08-Z36_D-0000001.jpg,633,252,924,954
185-1-1-08-Z36_D-0000003.jpg,598,270,938,946
185-1-1-08-Z36_D-0000005.jpg,545,446,958,962
185-1-1-08-Z36_D-0000007.jpg,567,349,955,959
185-1-1-08-Z36_D-0000009.jpg,708,178,941,936
185-1-1-08-Z36_D-0000011.jpg,668,175,927,931
185-1-1-08-Z36_D-0000013.jpg,572,328,941,957
185-1-1-08-Z36_D-0000015.jpg,547,453,946,948
185-1-1-08-Z36_D-0000017.jpg,569,310,939,956
185-1-1-08-Z36_D-0000019.jpg,702,184,937,939
185-1-1-08-Z36_D-0000021.jpg,620,204,906,926
185-1-1-08-Z36_D-0000023.jpg,552,382,940,954
185-1-1-08-Z36_D-0000025.jpg,543,480,945,943
185-1-1-08-Z36_D-0000027.jpg,651,174,896,936
185-1-1-08-Z36_D-0000029.jpg,712,180,936,934
185-1-1-08-Z36_D-0000031.jpg,687,176,934,934
185-1-1-08-Z36_E-0000001.jpg,713,346,950,933
185-1-1-08-Z36_E-0000003.jpg,696,385,954,929
185-1-1-08-Z36_E-0000005.jpg,648,515,974,930
185-1-1-08-Z36_E-0000007.jpg,663,453,960,928
185-1-1-08-Z36_E-0000009.jpg,755,291,952,938
185-1-1-08-Z36_E-0000011.jpg,711,269,936,944
185-1-1-08-Z36_E-0000013.jpg,661,435,958,934
185-1-1-08-Z36_E-0000015.jpg,658,519,971,937
185-1-1-08-Z36_E-0000017.jpg,673,415,956,938
185-1-1-08-Z36_E-0000019.jpg,742,285,958,946
185-1-1-08-Z36_E-0000021.jpg,700,297,938,939
185-1-1-08-Z36_E-0000023.jpg,662,470,967,934
185-1-1-08-Z36_E-0000025.jpg,647,528,972,937
185-1-1-08-Z36_E-0000027.jpg,713,273,940,949
185-1-1-08-Z36_E-0000029.jpg,752,296,954,935
185-1-1-08-Z36_E-0000031.jpg,739,272,951,947
186-1-1-08-Z36_A-0000001.jpg,972,283,1192,915
186-1-1-08-Z36_A-0000003.jpg,974,300,1192,913
186-1-1-08-Z36_A-0000005.jpg,951,310,1220,917
186-1-1-08-Z36_A-0000007.jpg,924,486,1252,917
186-1-1-08-Z36_A-0000009.jpg,959,310,1217,920
186-1-1-08-Z36_A-0000011.jpg,952,273,1162,910
186-1-1-08-Z36_A-0000013.jpg,947,358,1237,915
186-1-1-08-Z36_A-0000015.jpg,927,492,1255,913
186-1-1-08-Z36_A-0000017.jpg,965,308,1213,910
186-1-1-08-Z36_A-0000019.jpg,961,280,1174,911
186-1-1-08-Z36_A-0000021.jpg,939,370,1238,916
186-1-1-08-Z36_A-0000023.jpg,919,505,1242,915
186-1-1-08-Z36_A-0000025.jpg,963,310,1214,918
186-1-1-08-Z36_A-0000027.jpg,953,272,1158,910
186-1-1-08-Z36_A-0000029.jpg,940,284,1188,917
186-1-1-08-Z36_A-0000031.jpg,957,285,1154,910
186-1-1-08-Z36_A-0000031.jpg,1609,441,1643,540
186-1-1-08-Z36_B-0000001.jpg,884,244,1122,903
186-1-1-08-Z36_B-0000003.jpg,890,244,1128,904
186-1-1-08-Z36_B-0000005.jpg,906,266,1133,915
186-1-1-08-Z36_B-0000007.jpg,889,449,1231,927
186-1-1-08-Z36_B-0000009.jpg,904,263,1138,915
186-1-1-08-Z36_B-0000011.jpg,869,245,1103,918
186-1-1-08-Z36_B-0000013.jpg,892,311,1195,921
186-1-1-08-Z36_B-0000015.jpg,886,456,1233,930
186-1-1-08-Z36_B-0000017.jpg,900,268,1141,909
186-1-1-08-Z36_B-0000019.jpg,867,244,1107,921
186-1-1-08-Z36_B-0000021.jpg,890,340,1206,912
186-1-1-08-Z36_B-0000023.jpg,867,471,1206,915
186-1-1-08-Z36_B-0000025.jpg,890,262,1142,904
186-1-1-08-Z36_B-0000027.jpg,846,249,1100,922
186-1-1-08-Z36_B-0000029.jpg,844,252,1146,917
186-1-1-08-Z36_B-0000031.jpg,850,251,1105,906
186-1-1-08-Z36_C-0000001.jpg,775,193,1100,915
186-1-1-08-Z36_C-0000003.jpg,775,193,1101,915
186-1-1-08-Z36_C-0000005.jpg,767,210,1109,928
186-1-1-08-Z36_C-0000007.jpg,773,417,1126,928
186-1-1-08-Z36_C-0000009.jpg,778,215,1115,932
186-1-1-08-Z36_C-0000011.jpg,794,196,1095,922
186-1-1-08-Z36_C-0000013.jpg,745,266,1128,931
186-1-1-08-Z36_C-0000015.jpg,754,420,1116,929
186-1-1-08-Z36_C-0000017.jpg,768,207,1107,930
186-1-1-08-Z36_C-0000019.jpg,780,191,1093,919
186-1-1-08-Z36_C-0000021.jpg,766,268,1122,929
186-1-1-08-Z36_C-0000023.jpg,767,440,1124,928
186-1-1-08-Z36_C-0000025.jpg,772,201,1110,929
186-1-1-08-Z36_C-0000027.jpg,782,198,1097,920
186-1-1-08-Z36_C-0000029.jpg,783,202,1108,927
186-1-1-08-Z36_C-0000031.jpg,805,193,1063,929
186-1-1-08-Z36_D-0000001.jpg,675,186,919,936
186-1-1-08-Z36_D-0000003.jpg,667,182,903,935
186-1-1-08-Z36_D-0000005.jpg,643,198,931,936
